symbol,trade_date,open,high,low,close,volume,adj_close
LUCRW,2025-04-24,55.6891,60.168,55.3884,59.2856,25454529,59.2856
CCT,2025-04-24,128.9137,129.0568,128.0092,128.464,247467,128.464
FCVJ,2025-04-24,158.3304,162.7353,157.7559,160.5807,1365273,160.5807
XJED,2025-04-24,328.9716,334.8128,322.9466,330.8367,138996,330.8367
TCLH,2025-04-24,642.9078,645.0547,641.8728,644.3594,162017,644.3594
DNFO,2025-04-24,344.4688,345.8242,337.2077,340.8007,133657,340.8007
NKII,2025-04-24,519.2366,524.563,506.3904,521.1254,1297045,521.1254
QZIZI,2025-04-24,525.9731,547.6838,513.8799,545.245,881247,545.245
JPYTB,2025-04-24,214.6563,215.3362,212.8232,213.3876,33862,213.3876
ZNPJ,2025-04-24,276.6712,282.2876,270.6393,280.5548,2329055,280.5548
RXIRR,2025-04-24,19.8472,20.0521,19.1227,19.56,3025213,19.56
EFYM,2025-04-24,120.1296,124.5116,116.2357,120.9869,616677,120.9869
VUVE,2025-04-24,305.6372,311.5028,302.1258,306.5725,216892,306.5725
ZMHJN,2025-04-24,324.5296,332.2139,316.7181,320.1536,816490,320.1536
DLYFL,2025-04-24,35.2899,36.4724,32.3094,32.3825,107696,32.3825
SDSL,2025-04-24,345.1605,348.0367,332.4828,338.9894,124983,338.9894
JOERN,2025-04-24,482.9939,484.6161,480.6279,481.2496,117622,481.2496
BULH,2025-04-24,502.6348,517.4512,500.9294,516.4968,515428,516.4968
YNUS,2025-04-24,502.0422,535.3736,489.6684,530.2467,395297,530.2467
HZYB,2025-04-24,309.0248,312.0697,304.6592,310.8632,313550,310.8632
ADLJL,2025-04-24,172.9347,177.5065,171.4615,176.2986,268887,176.2986
HXMDW,2025-04-24,640.8952,654.7904,636.5401,648.7797,235664,648.7797
FZUGM,2025-04-24,97.9256,99.2554,89.8377,91.6466,661198,91.6466
QLRI,2025-04-24,739.9825,756.1479,727.7195,747.7888,1985029,747.7888
XVGQO,2025-04-24,518.4319,518.5398,516.2526,518.3307,158817,518.3307
MURH,2025-04-24,419.2119,428.9438,418.7506,423.851,286594,423.851
IMG,2025-04-24,472.7724,476.6278,471.7854,475.6951,60633,475.6951
BMW,2025-04-24,475.4143,484.0489,460.7187,478.9168,777765,478.9168
KLO,2025-04-24,139.7004,141.5996,138.6751,139.8307,1886239,139.8307
THIVN,2025-04-24,803.2488,818.5653,794.8237,801.7224,211828,801.7224
PSPEQ,2025-04-24,734.707,740.2821,722.5355,729.6775,138099,729.6775
SNO,2025-04-24,173.6309,174.8949,172.2834,173.8189,168204,173.8189
HHYZ,2025-04-24,732.0852,733.1687,713.0241,729.0899,206998,729.0899
HHSJ,2025-04-24,523.1022,537.9886,522.9501,526.9223,461408,526.9223
CIM,2025-04-24,694.7936,698.9727,685.6441,686.1868,3018252,686.1868
YAVU,2025-04-24,154.7173,155.9562,149.6191,151.3008,1146623,151.3008
VNCR,2025-04-24,53.6058,54.6531,52.426,53.4562,247974,53.4562
MER,2025-04-24,420.9668,422.1933,419.4978,420.3612,225487,420.3612
COBO,2025-04-24,366.1167,376.3088,363.8409,375.6338,313735,375.6338
ORI,2025-04-24,240.6466,241.0149,233.7701,234.2681,923230,234.2681
TTZQ,2025-04-24,422.35,423.8301,419.4628,420.1848,275199,420.1848
VTZM,2025-04-24,161.0368,170.6353,159.7907,170.4804,154638,170.4804
PLR,2025-04-24,427.4433,433.2376,425.7734,430.8514,337653,430.8514
WXQLM,2025-04-24,436.1014,444.9922,426.8033,440.0868,97645,440.0868
ODGF,2025-04-24,389.1228,392.794,385.7964,386.1263,497222,386.1263
HXFE,2025-04-24,377.2707,379.6795,373.5906,377.1194,120497,377.1194
TIFI,2025-04-24,209.967,210.5,196.8019,198.511,304368,198.511
ZQME,2025-04-24,323.664,324.4517,317.8541,320.9974,2343407,320.9974
BDFL,2025-04-24,89.2966,89.3279,84.6592,84.755,813815,84.755
NGQ,2025-04-24,333.8262,335.2234,329.8754,330.4078,278757,330.4078
AHF,2025-04-25,641.4853,643.5605,636.3803,642.0894,436978,642.0894
SIEY,2025-04-25,727.2343,735.3646,708.0956,709.1367,4318146,709.1367
HQJJ,2025-04-25,759.8708,777.573,753.5122,771.4573,81648,771.4573
DDTO,2025-04-25,309.5357,310.6396,308.9175,310.158,172858,310.158
ZNZWA,2025-04-25,120.8314,123.4053,119.9419,122.3404,878901,122.3404
OUNA,2025-04-25,558.9819,567.0579,556.7014,563.0577,235490,563.0577
ZQLN,2025-04-25,413.7659,416.0746,405.6245,405.9575,683119,405.9575
RFDY,2025-04-25,346.0716,351.3921,343.6496,348.4776,375688,348.4776
UCEN,2025-04-25,140.5031,140.6967,140.3814,140.384,489016,140.384
MWXE,2025-04-25,480.6762,491.2841,450.3694,450.6099,286374,450.6099
BIBMX,2025-04-25,108.6229,108.7106,107.3326,108.2537,3287068,108.2537
LYYA,2025-04-25,97.9651,98.6433,97.4645,98.4429,5191763,98.4429
TEH,2025-04-25,555.4197,575.1093,553.8271,567.6031,6751520,567.6031
ELSO,2025-04-25,502.5184,543.2808,492.8026,538.1681,456253,538.1681
JOW,2025-04-25,217.6894,219.0084,211.6438,216.0301,208451,216.0301
JBM,2025-04-25,548.9994,557.7361,528.3884,536.0756,864844,536.0756
IAWGP,2025-04-25,502.7471,519.0028,486.9148,492.3259,66229,492.3259
SHI,2025-04-25,234.2529,235.9856,232.0242,235.6393,73414,235.6393
UPIL,2025-04-25,187.1746,188.0525,173.8192,174.9587,2668906,174.9587
DBZP,2025-04-25,174.9524,180.0967,171.1843,179.0611,2676330,179.0611
MOXDD,2025-04-25,593.8641,602.5788,569.9288,574.3922,233492,574.3922
MGLSG,2025-04-25,700.5746,719.0709,700.1507,717.2987,681933,717.2987
NTUX,2025-04-25,484.2738,496.4313,483.1375,490.9405,313494,490.9405
CLW,2025-04-25,794.4765,803.455,784.2102,785.9081,3396726,785.9081
FBYB,2025-04-25,664.9009,667.5279,649.2931,653.4033,965360,653.4033
ZCAI,2025-04-25,284.8174,286.0585,282.0288,282.4002,332095,282.4002
RBQA,2025-04-25,601.8103,615.1886,599.7799,612.1167,90292,612.1167
PJAWE,2025-04-25,501.4027,503.3558,486.7315,489.8455,839622,489.8455
LAHK,2025-04-25,97.9152,98.5659,97.5937,97.8308,356013,97.8308
YRETH,2025-04-25,524.2004,525.2298,516.4057,516.4247,316330,516.4247
CAHM,2025-04-25,717.6864,725.8402,698.2437,701.0123,127956,701.0123
HQPT,2025-04-25,59.1155,59.9693,57.7756,58.5481,358580,58.5481
YUQR,2025-04-25,518.4869,523.4569,476.4596,490.3347,100438,490.3347
CZV,2025-04-25,224.0577,225.4487,221.5823,222.0912,268742,222.0912
VOLI,2025-04-25,172.2649,177.4159,169.1194,173.9975,486226,173.9975
DHWMA,2025-04-25,344.7642,348.9427,323.3585,330.292,287684,330.292
ZGOJ,2025-04-25,665.6763,718.2724,660.8471,715.1611,384233,715.1611
OIOO,2025-04-25,836.0433,854.8589,812.6179,820.0876,107001,820.0876
NPWW,2025-04-25,663.1364,663.183,653.3622,653.7225,2728877,653.7225
JISTW,2025-04-25,41.2029,41.4574,41.1488,41.2526,934419,41.2526
HJD,2025-04-25,734.628,748.573,727.3985,729.7061,775089,729.7061
XREL,2025-04-25,779.2396,779.8675,710.2975,717.1253,69891,717.1253
HORT,2025-04-25,687.4236,700.4546,681.1222,691.3409,2912655,691.3409
ILP,2025-04-25,578.988,581.5563,578.2085,578.7277,168547,578.7277
UMBT,2025-04-25,535.8039,541.3815,534.3422,537.7905,319594,537.7905
AWOX,2025-04-25,378.013,378.1172,370.9349,371.491,99862,371.491
KTEKC,2025-04-25,302.1916,304.4165,288.0389,288.5126,1087895,288.5126
ZYVC,2025-04-25,110.6973,112.9249,106.8633,112.4559,67888,112.4559
UGIE,2025-04-25,388.0469,395.9805,382.8921,392.9055,2428700,392.9055
BMK,2025-04-25,367.9989,372.6106,367.1687,372.3325,664188,372.3325
LUCRW,2025-04-25,59.3574,59.8528,57.5425,57.7864,618944,57.7864
CCT,2025-04-25,129.0327,129.3892,128.2981,128.8585,64000,128.8585
FCVJ,2025-04-25,160.7691,164.1777,155.1494,156.025,181478,156.025
XJED,2025-04-25,329.1321,336.5457,318.8858,323.9382,216916,323.9382
TCLH,2025-04-25,644.6689,674.0368,643.6594,668.6492,807793,668.6492
DNFO,2025-04-25,343.1124,345.4374,342.6802,344.8437,1003792,344.8437
NKII,2025-04-25,515.0867,516.5864,508.7825,509.4746,1032054,509.4746
QZIZI,2025-04-25,541.8662,570.5161,535.5772,564.6138,520951,564.6138
JPYTB,2025-04-25,214.8711,216.4428,210.2934,213.5604,506079,213.5604
ZNPJ,2025-04-25,279.5899,280.8785,272.8856,275.6421,836790,275.6421
RXIRR,2025-04-25,19.855,19.9866,18.0222,18.2502,309822,18.2502
EFYM,2025-04-25,120.7128,121.867,120.0358,121.6044,379334,121.6044
VUVE,2025-04-25,306.9672,308.1555,298.7125,300.0924,118735,300.0924
ZMHJN,2025-04-25,319.0763,319.3696,300.0521,302.5351,1337205,302.5351
DLYFL,2025-04-25,32.6268,32.8755,31.1572,31.8208,185216,31.8208
SDSL,2025-04-25,338.1238,344.7196,334.8091,342.7785,484479,342.7785
JOERN,2025-04-25,482.1767,488.3794,479.7047,484.0692,736772,484.0692
BULH,2025-04-25,506.8355,515.2846,493.0416,494.0608,72268,494.0608
YNUS,2025-04-25,529.5386,532.0668,519.141,520.6406,1418821,520.6406
HZYB,2025-04-25,310.8949,311.9944,308.205,310.2866,295330,310.2866
ADLJL,2025-04-25,177.1257,177.8794,176.07,177.4931,1100148,177.4931
HXMDW,2025-04-25,645.9724,656.1244,643.1102,652.226,108519,652.226
FZUGM,2025-04-25,91.7562,92.9228,88.0684,89.2871,1054819,89.2871
QLRI,2025-04-25,750.8177,756.1878,725.0174,738.5906,120853,738.5906
XVGQO,2025-04-25,519.9892,522.8519,518.1101,519.868,3825617,519.868
MURH,2025-04-25,426.6094,429.3409,402.1628,406.1792,924862,406.1792
IMG,2025-04-25,474.7247,478.7171,473.6293,474.4495,400735,474.4495
BMW,2025-04-25,478.3932,486.2391,467.6068,471.1767,42579,471.1767
KLO,2025-04-25,139.7023,141.3085,138.1128,138.3347,168928,138.3347
THIVN,2025-04-25,820.9612,822.7311,781.7274,791.8943,1573550,791.8943
PSPEQ,2025-04-25,727.2954,739.9552,712.3326,717.3712,131048,717.3712
SNO,2025-04-25,175.8121,180.5633,167.9697,169.6053,118980,169.6053
HHYZ,2025-04-25,724.8358,737.6884,697.007,707.2766,1132653,707.2766
HHSJ,2025-04-25,524.7313,533.0787,496.6134,501.8718,190336,501.8718
CIM,2025-04-25,697.5626,708.9918,669.6619,675.2607,8109271,675.2607
YAVU,2025-04-25,152.4323,153.7285,150.9943,152.3083,276552,152.3083
VNCR,2025-04-25,53.8186,55.6898,53.461,55.3783,452731,55.3783
MER,2025-04-25,419.903,422.4374,419.2687,421.312,3167792,421.312
COBO,2025-04-25,375.1029,379.7644,366.6026,369.2608,2593485,369.2608
ORI,2025-04-25,232.8658,240.7262,231.6189,238.1382,1524688,238.1382
TTZQ,2025-04-25,419.3286,422.7355,410.8306,415.3432,3639416,415.3432
VTZM,2025-04-25,172.6698,175.718,169.8774,171.7868,203469,171.7868
PLR,2025-04-25,427.8022,435.5208,426.8105,431.0922,2353642,431.0922
WXQLM,2025-04-25,446.2915,457.8708,444.9054,446.8706,158608,446.8706
ODGF,2025-04-25,386.0022,389.0249,384.8377,385.6429,144177,385.6429
HXFE,2025-04-25,377.9054,378.0287,375.3095,376.0399,63837,376.0399
TIFI,2025-04-25,195.2886,206.5823,191.5334,203.5236,109062,203.5236
ZQME,2025-04-25,319.99,324.5202,318.2668,324.1258,114820,324.1258
BDFL,2025-04-25,83.9009,84.6454,83.8431,83.8609,41255,83.8609
NGQ,2025-04-25,331.2437,337.3415,331.102,334.9833,528544,334.9833
AHF,2025-04-28,649.9496,653.3697,631.8155,643.2821,18486791,643.2821
SIEY,2025-04-28,708.269,731.1725,706.3949,727.0706,2437592,727.0706
HQJJ,2025-04-28,781.7128,794.4864,757.3782,772.4864,155370,772.4864
DDTO,2025-04-28,311.2818,312.4239,310.6399,311.7627,217188,311.7627
ZNZWA,2025-04-28,122.1396,123.036,121.1155,122.1196,156104,122.1196
OUNA,2025-04-28,564.3045,567.8915,548.889,549.8974,1066310,549.8974
ZQLN,2025-04-28,406.081,419.7483,402.7714,418.7572,315569,418.7572
RFDY,2025-04-28,349.7884,357.8412,349.3661,357.1405,95365,357.1405
UCEN,2025-04-28,139.755,143.0939,138.0021,138.7522,1907179,138.7522
MWXE,2025-04-28,463.3125,465.2594,446.3688,446.8091,954597,446.8091
BIBMX,2025-04-28,109.0789,110.8184,109.0618,110.4857,332330,110.4857
LYYA,2025-04-28,98.158,101.4313,97.4078,100.4085,859711,100.4085
TEH,2025-04-28,566.461,577.192,542.0399,548.8206,3498658,548.8206
ELSO,2025-04-28,537.3318,544.3817,533.1634,533.3703,3225957,533.3703
JOW,2025-04-28,215.8983,217.3654,213.2738,216.0004,938120,216.0004
JBM,2025-04-28,533.9303,534.4104,524.7157,528.5506,5514042,528.5506
IAWGP,2025-04-28,486.9825,496.8798,484.8185,494.1301,427601,494.1301
SHI,2025-04-28,235.4915,239.2177,234.8899,236.272,5140121,236.272
UPIL,2025-04-28,172.6721,179.8644,169.0488,179.2527,111619,179.2527
DBZP,2025-04-28,180.8518,181.7128,180.3609,180.4844,429336,180.4844
MOXDD,2025-04-28,577.0091,581.6962,552.362,553.4623,176355,553.4623
MGLSG,2025-04-28,714.4171,719.1298,712.8736,718.2842,1374315,718.2842
NTUX,2025-04-28,489.7653,492.9894,486.3929,487.4018,182734,487.4018
CLW,2025-04-28,789.3889,795.9738,783.166,784.8259,650268,784.8259
FBYB,2025-04-28,645.4141,685.9676,637.5135,676.1169,255135,676.1169
ZCAI,2025-04-28,282.466,287.0931,282.2901,286.6896,1560495,286.6896
RBQA,2025-04-28,610.2306,618.2183,609.2532,615.9395,132025,615.9395
PJAWE,2025-04-28,486.5263,500.6544,484.8145,496.2041,576808,496.2041
LAHK,2025-04-28,97.6019,97.6061,96.2108,97.2358,372671,97.2358
YRETH,2025-04-28,514.3057,516.1529,506.3149,515.8712,2591912,515.8712
CAHM,2025-04-28,703.5194,710.0144,700.0105,703.4821,272510,703.4821
HQPT,2025-04-28,58.9945,59.9795,57.4339,58.2375,160523,58.2375
YUQR,2025-04-28,496.2699,517.4365,494.6756,512.539,289144,512.539
CZV,2025-04-28,221.4042,222.3014,221.1443,221.2869,224559,221.2869
VOLI,2025-04-28,177.6706,180.5281,177.0708,180.0948,1069319,180.0948
DHWMA,2025-04-28,338.162,340.8171,330.691,332.2537,531015,332.2537
ZGOJ,2025-04-28,712.6476,756.1847,711.8774,743.3842,552753,743.3842
OIOO,2025-04-28,823.02,842.6617,806.8629,833.19,359832,833.19
NPWW,2025-04-28,660.2576,697.1007,657.6303,684.7679,201767,684.7679
JISTW,2025-04-28,41.2222,41.435,40.8647,40.9207,4392889,40.9207
HJD,2025-04-28,729.7934,743.4428,718.1343,720.2637,3971704,720.2637
XREL,2025-04-28,688.72,746.3283,684.227,740.5595,419180,740.5595
HORT,2025-04-28,695.4783,717.2592,683.1333,690.7367,7154624,690.7367
ILP,2025-04-28,581.8712,583.3299,575.1937,576.2104,55249,576.2104
UMBT,2025-04-28,537.9736,544.5803,533.9379,543.6599,816319,543.6599
AWOX,2025-04-28,367.0585,370.5571,363.3624,370.0965,45675,370.0965
KTEKC,2025-04-28,285.3026,294.1078,279.7886,291.4697,212177,291.4697
ZYVC,2025-04-28,111.6101,114.8714,108.2487,110.423,414022,110.423
UGIE,2025-04-28,393.5482,393.6485,383.6337,384.1505,235465,384.1505
BMK,2025-04-28,372.7061,376.8778,370.1602,373.6203,1178224,373.6203
LUCRW,2025-04-28,58.349,61.3272,58.1258,60.4381,928942,60.4381
CCT,2025-04-28,128.542,129.1438,127.3181,127.6786,130129,127.6786
FCVJ,2025-04-28,155.7524,164.5645,153.957,162.7329,442662,162.7329
XJED,2025-04-28,324.1269,324.1526,316.918,322.0006,113727,322.0006
TCLH,2025-04-28,666.7157,674.6204,665.9524,672.7714,208145,672.7714
DNFO,2025-04-28,341.5067,346.3469,336.4317,345.7458,92336,345.7458
NKII,2025-04-28,507.9651,510.2686,504.3109,509.0119,132304,509.0119
QZIZI,2025-04-28,564.3547,566.4515,551.3776,552.1227,178433,552.1227
JPYTB,2025-04-28,213.2042,218.7214,211.6687,218.479,1185934,218.479
ZNPJ,2025-04-28,275.1755,286.2858,274.5281,279.1208,213101,279.1208
RXIRR,2025-04-28,18.0723,18.1477,17.9431,18.1389,860839,18.1389
EFYM,2025-04-28,121.6018,125.498,119.5849,123.2957,1428186,123.2957
VUVE,2025-04-28,298.2926,300.7302,297.3492,300.2804,372521,300.2804
ZMHJN,2025-04-28,298.0299,310.4694,296.297,301.8399,2664423,301.8399
DLYFL,2025-04-28,31.5788,32.4245,30.8192,31.0426,2346076,31.0426
SDSL,2025-04-28,342.9946,343.0289,336.7292,337.7939,3287149,337.7939
JOERN,2025-04-28,482.7632,483.697,481.5226,482.385,1403951,482.385
BULH,2025-04-28,488.379,492.4825,479.4388,483.8016,447161,483.8016
YNUS,2025-04-28,519.6175,538.5104,518.7687,533.4654,17143,533.4654
HZYB,2025-04-28,310.392,315.229,308.9355,314.4893,367726,314.4893
ADLJL,2025-04-28,179.3146,180.0736,174.3175,174.9084,782643,174.9084
HXMDW,2025-04-28,650.2049,658.5745,649.2047,657.8224,3890215,657.8224
FZUGM,2025-04-28,89.1861,92.3796,87.9842,88.1229,843734,88.1229
QLRI,2025-04-28,731.5085,737.5383,707.0944,708.2788,502493,708.2788
XVGQO,2025-04-28,520.4359,524.3768,519.1979,523.7444,627673,523.7444
MURH,2025-04-28,411.4698,413.4943,388.4627,399.6335,108169,399.6335
IMG,2025-04-28,475.2525,476.9733,467.4555,475.9076,518767,475.9076
BMW,2025-04-28,469.5107,476.543,452.7991,455.5871,10461678,455.5871
KLO,2025-04-28,138.4173,139.0564,138.3167,138.6103,89686,138.6103
THIVN,2025-04-28,792.4029,816.1616,786.7744,802.1719,404940,802.1719
PSPEQ,2025-04-28,710.2144,722.3488,693.5314,713.9076,2039697,713.9076
SNO,2025-04-28,170.4266,171.7373,165.9449,167.8407,492098,167.8407
HHYZ,2025-04-28,707.3521,707.4008,686.0199,691.3148,108118,691.3148
HHSJ,2025-04-28,500.9617,518.947,496.5957,516.7479,1245880,516.7479
CIM,2025-04-28,674.3504,681.0532,670.1145,676.6418,1689852,676.6418
YAVU,2025-04-28,153.883,154.7517,153.6847,153.7294,128572,153.7294
VNCR,2025-04-28,55.6349,55.9972,53.7457,53.9693,796284,53.9693
MER,2025-04-28,422.0369,426.0329,409.9918,413.0554,502106,413.0554
COBO,2025-04-28,366.7032,370.6878,361.6926,366.9922,347150,366.9922
ORI,2025-04-28,240.2165,246.1361,239.649,244.0846,1622927,244.0846
TTZQ,2025-04-28,414.1672,420.4697,411.9251,418.1642,3306636,418.1642
VTZM,2025-04-28,170.9308,171.2645,166.6974,167.0837,461525,167.0837
PLR,2025-04-28,431.2529,432.4735,425.1158,426.6843,249760,426.6843
WXQLM,2025-04-28,450.4329,453.2419,425.1883,427.7441,1270441,427.7441
ODGF,2025-04-28,388.4084,389.8934,383.7787,385.6484,532888,385.6484
HXFE,2025-04-28,375.5759,383.6013,373.5505,383.2551,7317469,383.2551
TIFI,2025-04-28,205.4691,213.5663,205.3784,211.4264,552084,211.4264
ZQME,2025-04-28,324.154,325.0921,322.0275,323.6987,76771,323.6987
BDFL,2025-04-28,83.2799,85.1973,82.2452,84.2857,1175887,84.2857
NGQ,2025-04-28,337.0458,342.4388,332.5904,333.8494,102845,333.8494
AHF,2025-04-29,644.5429,687.5086,619.989,676.0629,202623,676.0629
SIEY,2025-04-29,725.1807,735.5006,721.998,733.3577,950362,733.3577
HQJJ,2025-04-29,769.7919,787.3042,764.4887,779.7671,1281900,779.7671
DDTO,2025-04-29,311.8474,322.5198,311.8282,321.5726,699025,321.5726
ZNZWA,2025-04-29,122.584,124.3772,116.4986,118.1823,417218,118.1823
OUNA,2025-04-29,552.1043,558.6105,547.4473,558.5376,363121,558.5376
ZQLN,2025-04-29,420.4892,423.7674,407.7323,410.2117,18520,410.2117
RFDY,2025-04-29,352.2758,359.9699,348.4222,358.2372,762989,358.2372
UCEN,2025-04-29,138.7264,140.8526,134.2991,137.1169,2126093,137.1169
MWXE,2025-04-29,450.7095,454.2696,440.2453,440.4516,150850,440.4516
BIBMX,2025-04-29,110.9708,111.0059,110.6677,110.7916,3168872,110.7916
LYYA,2025-04-29,99.3844,99.458,98.8937,98.9042,108847,98.9042
TEH,2025-04-29,541.4626,566.7123,538.1397,550.174,687359,550.174
ELSO,2025-04-29,522.4695,533.021,481.9728,496.6581,8990148,496.6581
JOW,2025-04-29,213.406,213.4296,200.7957,203.5233,167076,203.5233
JBM,2025-04-29,530.3348,534.689,523.6298,525.1086,595255,525.1086
IAWGP,2025-04-29,490.0748,499.3881,479.6663,491.6103,442877,491.6103
SHI,2025-04-29,234.9322,235.7236,230.6821,233.5114,1323132,233.5114
UPIL,2025-04-29,180.3704,196.2721,178.0763,193.0011,884139,193.0011
DBZP,2025-04-29,182.819,187.0937,179.5137,180.0435,792553,180.0435
MOXDD,2025-04-29,556.0323,556.3604,522.8731,535.1517,1694245,535.1517
MGLSG,2025-04-29,712.8601,720.7232,710.1558,718.5264,8975499,718.5264
NTUX,2025-04-29,483.4824,502.962,483.1733,502.5815,1363340,502.5815
CLW,2025-04-29,796.9555,809.1786,749.6739,753.0301,1737931,753.0301
FBYB,2025-04-29,668.7858,674.5611,649.9401,652.9431,1929484,652.9431
ZCAI,2025-04-29,286.811,288.6197,285.6601,286.7625,1313245,286.7625
RBQA,2025-04-29,613.6862,619.4267,611.3382,619.1067,330405,619.1067
PJAWE,2025-04-29,496.5968,498.4596,483.5385,488.3827,319745,488.3827
LAHK,2025-04-29,96.838,97.9126,95.1789,96.9684,1170032,96.9684
YRETH,2025-04-29,515.615,518.002,508.9302,513.535,1305405,513.535
CAHM,2025-04-29,703.5093,710.8103,693.7089,693.9976,2168356,693.9976
HQPT,2025-04-29,58.912,59.1962,53.7707,54.3271,118960,54.3271
YUQR,2025-04-29,511.2286,522.2803,510.333,519.2217,359767,519.2217
CZV,2025-04-29,220.7525,224.2178,219.2673,221.9377,440146,221.9377
VOLI,2025-04-29,180.9161,183.3523,174.8939,178.0215,7842954,178.0215
DHWMA,2025-04-29,332.8936,335.3157,322.2183,324.3427,1258096,324.3427
ZGOJ,2025-04-29,720.0405,739.7911,708.5004,738.1678,404446,738.1678
OIOO,2025-04-29,839.1075,846.1835,817.9575,819.1549,1552244,819.1549
NPWW,2025-04-29,695.3882,695.7837,645.103,657.7705,384659,657.7705
JISTW,2025-04-29,41.0586,41.1049,40.903,41.0268,227557,41.0268
HJD,2025-04-29,715.3993,733.3548,708.2016,729.6539,536641,729.6539
XREL,2025-04-29,732.3226,778.6895,726.2337,743.9891,1196731,743.9891
HORT,2025-04-29,690.2628,698.5023,674.358,676.7431,732917,676.7431
ILP,2025-04-29,578.2419,583.0533,575.8311,578.0062,177553,578.0062
UMBT,2025-04-29,538.2522,544.1121,536.3664,541.4702,67590,541.4702
AWOX,2025-04-29,372.3709,373.3198,366.2266,371.5597,642053,371.5597
KTEKC,2025-04-29,290.816,291.65,280.4104,290.3926,478841,290.3926
ZYVC,2025-04-29,109.7784,110.8046,106.7442,109.5289,956908,109.5289
UGIE,2025-04-29,384.4459,388.9083,382.863,383.5632,1283484,383.5632
BMK,2025-04-29,371.9913,374.6946,363.6527,364.3861,1584118,364.3861
LUCRW,2025-04-29,60.5181,60.9898,59.2223,60.454,226892,60.454
CCT,2025-04-29,127.2003,128.1068,126.7156,127.577,283594,127.577
FCVJ,2025-04-29,162.977,163.1341,160.483,161.0107,1869662,161.0107
XJED,2025-04-29,323.592,326.8731,318.9173,325.667,1583415,325.667
TCLH,2025-04-29,674.2806,681.505,659.7425,674.156,3105634,674.156
DNFO,2025-04-29,345.8685,346.8771,339.6569,339.8543,305365,339.8543
NKII,2025-04-29,506.4877,514.7937,506.121,513.7283,210092,513.7283
QZIZI,2025-04-29,555.2049,559.2623,519.8545,534.0616,144060,534.0616
JPYTB,2025-04-29,217.9619,225.8542,217.6231,224.7693,731421,224.7693
ZNPJ,2025-04-29,278.4297,286.7167,276.5065,280.2607,184679,280.2607
RXIRR,2025-04-29,17.737,18.2592,17.6365,18.2211,2135063,18.2211
EFYM,2025-04-29,120.9897,126.1551,117.3849,124.5561,258812,124.5561
VUVE,2025-04-29,302.5114,305.0321,298.5647,303.2766,319031,303.2766
ZMHJN,2025-04-29,305.881,318.2102,302.3478,315.8916,119646,315.8916
DLYFL,2025-04-29,30.4502,31.0484,30.2861,30.9633,3406739,30.9633
SDSL,2025-04-29,333.5843,335.8804,318.8433,323.206,102384,323.206
JOERN,2025-04-29,484.4755,491.8359,484.2955,488.5158,485174,488.5158
BULH,2025-04-29,482.2236,495.6116,477.6175,490.1221,555706,490.1221
YNUS,2025-04-29,537.4312,552.3045,533.5735,545.209,290778,545.209
